CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
13762.0,203,6,2165.76,2,3,3,233,Loyal Customers
13763.0,62,6,5181.99,3,3,4,334,Loyal Customers
13764.0,70,6,2953.26,3,3,4,334,Loyal Customers
13765.0,652,1,352.821,1,1,2,112,At Risk
13766.0,494,1,190.35,1,1,1,111,At Risk
13767.0,1,96,35115.68,4,4,4,444,Champions
13768.0,563,8,758.07,1,3,2,132,At Risk
13769.0,1,29,5766.63,4,4,4,444,Champions
13770.0,421,4,785.37,1,2,2,122,At Risk
13771.0,63,10,5726.07,3,4,4,344,Loyal Customers
13772.0,33,9,3094.72,3,4,4,344,Loyal Customers
13773.0,396,2,301.54,1,1,1,111,At Risk
13774.0,81,1,345.0,3,1,2,312,Others
13775.0,590,1,1049.66,1,1,3,113,At Risk
13776.0,427,8,-340.17,1,3,1,131,At Risk
13777.0,0,73,56016.57,4,4,4,444,Champions
13778.0,102,5,1116.54,2,3,3,233,Loyal Customers
13779.0,515,1,161.13,1,1,1,111,At Risk
13780.0,6,3,735.82,4,2,2,422,Recent Customers
13781.0,250,4,770.88,2,2,2,222,Others
13782.0,12,14,1785.77,4,4,3,443,Loyal Customers
13783.0,487,4,1542.09,1,2,3,123,At Risk
13784.0,9,15,2897.18,4,4,4,444,Champions
13785.0,428,4,542.49,1,2,2,122,At Risk
13786.0,366,8,2736.41,2,3,4,234,Loyal Customers
13787.0,75,9,1173.7,3,4,3,343,Loyal Customers
13788.0,504,1,3.75,1,1,1,111,At Risk
13789.0,387,1,239.45999999999998,1,1,1,111,At Risk
13790.0,3,1,348.8,4,1,2,412,Recent Customers
13791.0,42,3,1047.68,3,2,3,323,Others
13792.0,65,3,383.95,3,2,2,322,Others
13793.0,646,1,96.0,1,1,1,111,At Risk
13794.0,546,1,126.03,1,1,1,111,At Risk
13795.0,387,4,836.3,1,2,2,122,At Risk
13796.0,498,1,289.7,1,1,1,111,At Risk
13797.0,436,4,1168.45,1,2,3,123,At Risk
13798.0,0,125,73573.47,4,4,4,444,Champions
13799.0,116,13,2039.82,2,4,3,243,Loyal Customers
13800.0,309,3,1679.56,2,2,3,223,Others
13801.0,66,1,324.8,3,1,1,311,Others
13802.0,137,24,25491.56,2,4,4,244,Loyal Customers
13803.0,254,4,1319.1100000000001,2,2,3,223,Others
13804.0,30,9,3208.52,3,4,4,344,Loyal Customers
13805.0,51,2,924.6,3,1,3,313,Others
13806.0,63,1,256.38,3,1,1,311,Others
13807.0,366,4,509.9,2,2,2,222,Others
13808.0,5,5,1747.66,4,3,3,433,Loyal Customers
13809.0,304,3,679.7,2,2,2,222,Others
13810.0,28,4,899.51,3,2,3,323,Others
13811.0,183,4,591.75,2,2,2,222,Others
13812.0,41,3,539.0,3,2,2,322,Others
13813.0,39,12,2686.42,3,4,4,344,Loyal Customers
13814.0,55,5,2239.07,3,3,4,334,Loyal Customers
13815.0,21,10,7285.79,4,4,4,444,Champions
13816.0,23,4,555.04,4,2,2,422,Recent Customers
13817.0,28,2,382.98,3,1,2,312,Others
13818.0,429,1,61.28,1,1,1,111,At Risk
13819.0,301,7,2631.1,2,3,4,234,Loyal Customers
13820.0,417,5,640.4,1,3,2,132,At Risk
13821.0,144,7,1387.03,2,3,3,233,Loyal Customers
13822.0,5,2,632.0,4,1,2,412,Recent Customers
13823.0,18,8,3358.55,4,3,4,434,Loyal Customers
13824.0,32,14,3273.36,3,4,4,344,Loyal Customers
13825.0,621,2,255.59,1,1,1,111,At Risk
13826.0,157,2,174.65,2,1,1,211,Others
13827.0,57,3,412.05,3,2,2,322,Others
13828.0,21,1,209.49,4,1,1,411,Recent Customers
13829.0,358,2,0.0,2,1,1,211,Others
13830.0,573,2,135.95000000000002,1,1,1,111,At Risk
13831.0,15,20,7009.18,4,4,4,444,Champions
13832.0,17,3,602.4399999999999,4,2,2,422,Recent Customers
13833.0,158,2,701.36,2,1,2,212,Others
13834.0,576,3,247.89,1,2,1,121,At Risk
13835.0,24,8,1044.82,4,3,3,433,Loyal Customers
13836.0,398,3,602.52,1,2,2,122,At Risk
13837.0,211,2,271.24,2,1,1,211,Others
13838.0,5,10,1966.09,4,4,3,443,Loyal Customers
13839.0,485,1,139.95000000000002,1,1,1,111,At Risk
13840.0,415,1,651.4,1,1,2,112,At Risk
13841.0,252,1,85.0,2,1,1,211,Others
13842.0,58,19,5604.96,3,4,4,344,Loyal Customers
13843.0,380,1,319.75,2,1,1,211,Others
13844.0,10,1,361.62,4,1,2,412,Recent Customers
13845.0,64,1,312.98,3,1,1,311,Others
13846.0,24,5,1290.34,4,3,3,433,Loyal Customers
13847.0,719,1,310.72,1,1,1,111,At Risk
13848.0,91,8,3335.0,3,3,4,334,Loyal Customers
13849.0,51,6,3443.8,3,3,4,334,Loyal Customers
13850.0,87,2,1586.81,3,1,3,313,Others
13851.0,95,9,4516.76,3,4,4,344,Loyal Customers
13852.0,606,2,170.45000000000002,1,1,1,111,At Risk
13853.0,8,2,1056.94,4,1,3,413,Recent Customers
13854.0,8,45,12158.21,4,4,4,444,Champions
13855.0,500,5,1253.94,1,3,3,133,Loyal Customers
13856.0,168,15,1058.88,2,4,3,243,Loyal Customers
13857.0,392,7,997.11,1,3,3,133,Loyal Customers
13858.0,56,1,216.17,3,1,1,311,Others
13859.0,325,2,515.86,2,1,2,212,Others
13860.0,0,6,1240.0,4,3,3,433,Loyal Customers
13861.0,428,3,251.31,1,2,1,121,At Risk
13862.0,17,11,2534.04,4,4,4,444,Champions
13863.0,244,6,1217.63,2,3,3,233,Loyal Customers
13864.0,386,1,662.4000000000001,1,1,2,112,At Risk
13865.0,57,4,501.56,3,2,2,322,Others
13866.0,73,1,145.67000000000002,3,1,1,311,Others
13867.0,30,3,1015.29,3,2,3,323,Others
13868.0,6,2,3192.54,4,1,4,414,Recent Customers
13869.0,122,10,8111.57,2,4,4,244,Loyal Customers
13870.0,1,18,5689.84,4,4,4,444,Champions
13871.0,22,21,7804.95,4,4,4,444,Champions
13872.0,512,6,891.32,1,3,3,133,Loyal Customers
13873.0,119,9,1031.02,2,4,3,243,Loyal Customers
13874.0,357,10,1989.2,2,4,3,243,Loyal Customers
13875.0,53,14,4814.37,3,4,4,344,Loyal Customers
13876.0,63,1,122.7,3,1,1,311,Others
13877.0,85,5,446.33,3,3,2,332,Others
13878.0,54,4,2473.06,3,2,4,324,Others
13879.0,645,1,395.5,1,1,2,112,At Risk
13880.0,20,17,4391.66,4,4,4,444,Champions
13881.0,3,51,44392.5,4,4,4,444,Champions
13882.0,2,6,1131.28,4,3,3,433,Loyal Customers
13883.0,0,26,6342.74,4,4,4,444,Champions
13884.0,6,14,1852.38,4,4,3,443,Loyal Customers
13885.0,188,2,506.8,2,1,2,212,Others
13886.0,70,1,243.56,3,1,1,311,Others
13887.0,203,1,349.55,2,1,2,212,Others
13888.0,119,7,2169.05,2,3,3,233,Loyal Customers
13889.0,92,8,1855.73,3,3,3,333,Loyal Customers
13890.0,0,22,2858.73,4,4,4,444,Champions
13891.0,377,3,863.5600000000001,2,2,3,223,Others
13892.0,26,6,1267.6499999999999,3,3,3,333,Loyal Customers
13893.0,297,1,821.1,2,1,2,212,Others
13894.0,21,5,535.97,4,3,2,432,Recent Customers
13895.0,20,8,3923.62,4,3,4,434,Loyal Customers
13896.0,625,1,388.55,1,1,2,112,At Risk
13897.0,49,3,1160.72,3,2,3,323,Others
13898.0,325,2,686.4,2,1,2,212,Others
13899.0,15,2,388.52,4,1,2,412,Recent Customers
13900.0,182,7,1608.09,2,3,3,233,Loyal Customers
13901.0,71,20,5599.34,3,4,4,344,Loyal Customers
13902.0,631,8,30411.26,1,3,4,134,Loyal Customers
13903.0,399,1,165.45000000000002,1,1,1,111,At Risk
13904.0,36,2,332.64,3,1,2,312,Others
13905.0,570,3,244.45,1,2,1,121,At Risk
13906.0,408,1,42.0,1,1,1,111,At Risk
13907.0,691,1,136.8,1,1,1,111,At Risk
13908.0,79,5,2347.05,3,3,4,334,Loyal Customers
13909.0,422,2,286.6,1,1,1,111,At Risk
13910.0,442,1,-127.66,1,1,1,111,At Risk
13911.0,56,22,4200.04,3,4,4,344,Loyal Customers
13912.0,423,1,124.95,1,1,1,111,At Risk
13913.0,506,1,42.22,1,1,1,111,At Risk
13914.0,3,3,613.95,4,2,2,422,Recent Customers
13915.0,393,2,31.200000000000003,1,1,1,111,At Risk
13916.0,463,5,1260.51,1,3,3,133,Loyal Customers
13917.0,49,2,272.04,3,1,1,311,Others
13918.0,49,2,1212.8400000000001,3,1,3,313,Others
13919.0,52,5,1326.03,3,3,3,333,Loyal Customers
13920.0,431,5,1734.88,1,3,3,133,Loyal Customers
13921.0,398,5,720.75,1,3,2,132,At Risk
13922.0,351,5,824.7,2,3,2,232,Others
13923.0,53,1,351.13,3,1,2,312,Others
13924.0,1,11,1682.08,4,4,3,443,Loyal Customers
13925.0,35,6,616.65,3,3,2,332,Others
13926.0,22,1,223.85000000000002,4,1,1,411,Recent Customers
13927.0,74,3,689.96,3,2,2,322,Others
13928.0,10,4,464.57,4,2,2,422,Recent Customers
13929.0,168,14,3318.1,2,4,4,244,Loyal Customers
13930.0,57,2,337.34,3,1,2,312,Others
13931.0,85,12,5250.78,3,4,4,344,Loyal Customers
13932.0,294,1,307.4,2,1,1,211,Others
13933.0,108,2,608.7900000000001,2,1,2,212,Others
13934.0,263,1,922.1,2,1,3,213,Others
13935.0,596,3,6116.92,1,2,4,124,At Risk
13936.0,170,4,924.36,2,2,3,223,Others
13937.0,168,3,867.38,2,2,3,223,Others
13938.0,34,1,71.66,3,1,1,311,Others
13939.0,22,10,1533.66,4,4,3,443,Loyal Customers
13940.0,16,4,839.14,4,2,2,422,Recent Customers
13941.0,21,17,10846.15,4,4,4,444,Champions
13942.0,534,1,320.0,1,1,1,111,At Risk
13943.0,577,1,246.54,1,1,1,111,At Risk
13944.0,652,1,200.43,1,1,1,111,At Risk
13945.0,394,2,854.15,1,1,3,113,At Risk
13946.0,78,7,1745.43,3,3,3,333,Loyal Customers
13947.0,64,1,90.6,3,1,1,311,Others
13948.0,360,5,536.86,2,3,2,232,Others
13949.0,2,6,2427.32,4,3,4,434,Loyal Customers
13950.0,10,5,728.56,4,3,2,432,Recent Customers
13951.0,175,3,674.45,2,2,2,222,Others
13952.0,210,17,12790.891,2,4,4,244,Loyal Customers
13953.0,6,12,6640.68,4,4,4,444,Champions
13954.0,1,3,378.59,4,2,2,422,Recent Customers
13955.0,153,3,545.17,2,2,2,222,Others
13956.0,4,5,1026.42,4,3,3,433,Loyal Customers
13957.0,417,3,458.25,1,2,2,122,At Risk
13958.0,371,12,4402.33,2,4,4,244,Loyal Customers
13959.0,78,6,1076.18,3,3,3,333,Loyal Customers
13960.0,20,2,230.22,4,1,1,411,Recent Customers
13961.0,384,2,498.7,1,1,2,112,At Risk
13962.0,21,3,362.8,4,2,2,422,Recent Customers
13963.0,307,18,2899.62,2,4,4,244,Loyal Customers
13964.0,386,3,421.9,1,2,2,122,At Risk
13965.0,454,5,777.6600000000001,1,3,2,132,At Risk
13966.0,434,1,390.86,1,1,2,112,At Risk
13967.0,145,2,166.3,2,1,1,211,Others
13968.0,422,1,123.66,1,1,1,111,At Risk
13969.0,6,39,13212.77,4,4,4,444,Champions
13970.0,385,2,846.55,1,1,3,113,At Risk
13971.0,8,18,4593.83,4,4,4,444,Champions
13972.0,70,2,190.25,3,1,1,311,Others
13973.0,286,1,264.7,2,1,1,211,Others
13974.0,48,4,663.52,3,2,2,322,Others
13975.0,30,14,5327.29,3,4,4,344,Loyal Customers
13976.0,206,4,1192.36,2,2,3,223,Others
13977.0,410,1,519.8100000000001,1,1,2,112,At Risk
13978.0,14,2,196.79000000000002,4,1,1,411,Recent Customers
13979.0,72,11,3326.83,3,4,4,344,Loyal Customers
13980.0,59,9,753.12,3,4,2,342,Others
13981.0,400,2,327.39,1,1,2,112,At Risk
13982.0,38,13,4418.79,3,4,4,344,Loyal Customers
13983.0,29,30,6993.41,3,4,4,344,Loyal Customers
13984.0,26,13,1616.1200000000001,3,4,3,343,Loyal Customers
13985.0,3,24,9982.31,4,4,4,444,Champions
13986.0,16,1,320.46,4,1,1,411,Recent Customers
13987.0,379,2,682.54,2,1,2,212,Others
13988.0,19,11,4708.64,4,4,4,444,Champions
13989.0,65,5,2026.06,3,3,3,333,Loyal Customers
13990.0,212,1,311.3,2,1,1,211,Others
13991.0,11,7,850.63,4,3,3,433,Loyal Customers
13992.0,29,3,219.5,3,2,1,321,Others
13993.0,31,24,6690.36,3,4,4,344,Loyal Customers
13994.0,3,6,2313.14,4,3,4,434,Loyal Customers
13995.0,14,18,3836.26,4,4,4,444,Champions
13996.0,385,2,895.76,1,1,3,113,At Risk
13997.0,518,3,382.31,1,2,2,122,At Risk
13998.0,446,3,566.7,1,2,2,122,At Risk
13999.0,9,36,9438.01,4,4,4,444,Champions
14000.0,205,8,1877.5900000000001,2,3,3,233,Loyal Customers
14001.0,45,10,4517.34,3,4,4,344,Loyal Customers
14002.0,133,2,529.73,2,1,2,212,Others
14003.0,732,1,209.41,1,1,1,111,At Risk
14004.0,42,11,6258.45,3,4,4,344,Loyal Customers
14005.0,9,5,2874.72,4,3,4,434,Loyal Customers
14006.0,115,7,2196.67,2,3,4,234,Loyal Customers
14007.0,512,1,79.48,1,1,1,111,At Risk
14008.0,374,2,493.74,2,1,2,212,Others
14009.0,197,4,1090.23,2,2,3,223,Others
14010.0,564,3,288.09999999999997,1,2,1,121,At Risk
14011.0,479,3,451.91999999999996,1,2,2,122,At Risk
14012.0,277,1,328.8,2,1,2,212,Others
14013.0,109,6,1006.22,2,3,3,233,Loyal Customers
14014.0,76,3,1948.21,3,2,3,323,Others
14015.0,52,1,917.34,3,1,3,313,Others
14016.0,153,13,11379.71,2,4,4,244,Loyal Customers
14017.0,570,1,229.75,1,1,1,111,At Risk
14018.0,644,1,367.15000000000003,1,1,2,112,At Risk
14019.0,46,4,1398.96,3,2,3,323,Others
14020.0,16,5,1213.26,4,3,3,433,Loyal Customers
14021.0,154,7,1716.58,2,3,3,233,Loyal Customers
14022.0,224,2,792.15,2,1,2,212,Others
14023.0,6,2,584.07,4,1,2,412,Recent Customers
14024.0,121,3,645.74,2,2,2,222,Others
14025.0,464,10,3969.1,1,4,4,144,Loyal Customers
14026.0,470,2,713.11,1,1,2,112,At Risk
14027.0,60,1,104.82,3,1,1,311,Others
14028.0,498,5,3175.5,1,3,4,134,Loyal Customers
14029.0,62,2,467.66,3,1,2,312,Others
14030.0,17,22,8145.59,4,4,4,444,Champions
14031.0,6,55,38025.97,4,4,4,444,Champions
14032.0,1,25,4786.07,4,4,4,444,Champions
14033.0,554,1,109.44,1,1,1,111,At Risk
14034.0,21,4,512.02,4,2,2,422,Recent Customers
14035.0,28,11,2852.47,3,4,4,344,Loyal Customers
14036.0,284,1,626.65,2,1,2,212,Others
14037.0,175,7,755.95,2,3,2,232,Others
14038.0,77,8,3000.93,3,3,4,334,Loyal Customers
14039.0,32,2,267.28000000000003,3,1,1,311,Others
14040.0,40,42,12457.84,3,4,4,344,Loyal Customers
14041.0,265,1,141.41,2,1,1,211,Others
14042.0,724,1,431.98,1,1,2,112,At Risk
14043.0,490,3,301.3,1,2,1,121,At Risk
14044.0,26,11,3106.15,3,4,4,344,Loyal Customers
14045.0,108,19,9660.63,2,4,4,244,Loyal Customers
14046.0,283,1,154.99,2,1,1,211,Others
14047.0,8,19,4158.7300000000005,4,4,4,444,Champions
14048.0,276,4,713.89,2,2,2,222,Others
14049.0,16,18,13064.03,4,4,4,444,Champions
14050.0,31,2,746.36,3,1,2,312,Others
14051.0,0,42,22104.5,4,4,4,444,Champions
14052.0,19,2,480.81,4,1,2,412,Recent Customers
14053.0,123,4,572.3,2,2,2,222,Others
14054.0,64,1,92.46,3,1,1,311,Others
14055.0,105,3,1520.96,2,2,3,223,Others
14056.0,0,29,8124.4,4,4,4,444,Champions
14057.0,23,23,8338.28,4,4,4,444,Champions
14058.0,462,2,469.19,1,1,2,112,At Risk
14059.0,266,1,183.6,2,1,1,211,Others
14060.0,4,32,9503.14,4,4,4,444,Champions
14061.0,506,3,917.4300000000001,1,2,3,123,At Risk
14062.0,9,27,25434.83,4,4,4,444,Champions
14063.0,430,13,-3767.1999999999994,1,4,1,141,At Risk
14064.0,28,21,3039.75,3,4,4,344,Loyal Customers
14065.0,388,4,889.37,1,2,3,123,At Risk
14066.0,266,1,152.55,2,1,1,211,Others
14067.0,63,2,374.7,3,1,2,312,Others
14068.0,319,5,1504.97,2,3,3,233,Loyal Customers
14069.0,514,2,230.06,1,1,1,111,At Risk
14070.0,684,1,326.55,1,1,2,112,At Risk
14071.0,3,9,1307.41,4,4,3,443,Loyal Customers
14072.0,666,1,390.85,1,1,2,112,At Risk
14073.0,20,2,139.54,4,1,1,411,Recent Customers
14074.0,622,1,219.39999999999998,1,1,1,111,At Risk
14075.0,4,6,1734.87,4,3,3,433,Loyal Customers
14076.0,128,1,122.47,2,1,1,211,Others
14077.0,40,6,615.0799999999999,3,3,2,332,Others
14078.0,101,9,1692.6299999999999,2,4,3,243,Loyal Customers
14079.0,124,2,618.73,2,1,2,212,Others
14080.0,32,6,1075.73,3,3,3,333,Loyal Customers
14081.0,266,16,5250.05,2,4,4,244,Loyal Customers
14082.0,364,2,413.36,2,1,2,212,Others
14083.0,3,11,1407.26,4,4,3,443,Loyal Customers
14084.0,511,1,150.5,1,1,1,111,At Risk
14085.0,1,34,10092.22,4,4,4,444,Champions
14086.0,462,1,39.95,1,1,1,111,At Risk
14087.0,2,5,803.47,4,3,2,432,Recent Customers
14088.0,9,20,62400.02,4,4,4,444,Champions
14089.0,56,1,161.0,3,1,1,311,Others
14090.0,324,1,76.32000000000001,2,1,1,211,Others
14091.0,653,2,9530.08,1,1,4,114,At Risk
14092.0,7,27,7209.74,4,4,4,444,Champions
14093.0,11,1,442.85,4,1,2,412,Recent Customers
14094.0,439,2,334.27,1,1,2,112,At Risk
14095.0,722,1,2.95,1,1,1,111,At Risk
14096.0,3,34,57120.909999999996,4,4,4,444,Champions
14097.0,480,2,422.85999999999996,1,1,2,112,At Risk
14098.0,36,1,147.35,3,1,1,311,Others
14099.0,15,22,5700.51,4,4,4,444,Champions
14100.0,137,1,194.9,2,1,1,211,Others
14101.0,73,14,9942.13,3,4,4,344,Loyal Customers
14102.0,4,8,1314.73,4,3,3,433,Loyal Customers
14103.0,664,1,0.0,1,1,1,111,At Risk
14104.0,154,5,771.5799999999999,2,3,2,232,Others
14105.0,84,9,5703.9800000000005,3,4,4,344,Loyal Customers
14106.0,736,1,214.79999999999998,1,1,1,111,At Risk
14107.0,51,13,4853.7,3,4,4,344,Loyal Customers
14108.0,30,5,1041.21,3,3,3,333,Loyal Customers
14109.0,22,2,80.2,4,1,1,411,Recent Customers
14110.0,3,35,12957.6,4,4,4,444,Champions
14111.0,13,5,688.6,4,3,2,432,Recent Customers
14112.0,22,27,5524.51,4,4,4,444,Champions
14113.0,3,31,6156.75,4,4,4,444,Champions
14114.0,273,7,1364.09,2,3,3,233,Loyal Customers
14115.0,501,2,622.6700000000001,1,1,2,112,At Risk
14116.0,19,5,1382.74,4,3,3,433,Loyal Customers
14117.0,143,1,90.0,2,1,1,211,Others
14118.0,428,1,458.45,1,1,2,112,At Risk
14119.0,353,3,163.47,2,2,1,221,Others
14120.0,429,1,-23.8,1,1,1,111,At Risk
14121.0,3,6,2740.3,4,3,4,434,Loyal Customers
14122.0,394,5,309.77,1,3,1,131,At Risk
14123.0,732,1,436.18,1,1,2,112,At Risk
14124.0,83,1,419.58000000000004,3,1,2,312,Others
14125.0,10,3,2740.43,4,2,4,424,Recent Customers
14126.0,7,5,1109.96,4,3,3,433,Loyal Customers
14127.0,122,6,1900.0800000000002,2,3,3,233,Loyal Customers
14128.0,60,4,909.36,3,2,3,323,Others
14129.0,1,9,2591.34,4,4,4,444,Champions
14130.0,318,4,1882.67,2,2,3,223,Others
14131.0,648,1,187.87,1,1,1,111,At Risk
14132.0,1,12,3580.13,4,4,4,444,Champions
14133.0,129,6,895.8399999999999,2,3,3,233,Loyal Customers
14134.0,382,15,11123.35,1,4,4,144,Loyal Customers
14135.0,1,25,9605.05,4,4,4,444,Champions
14136.0,400,7,1553.96,1,3,3,133,Loyal Customers
14137.0,681,2,294.1,1,1,1,111,At Risk
14138.0,1,2,982.3800000000001,4,1,3,413,Recent Customers
14139.0,45,4,1086.8,3,2,3,323,Others
14140.0,3,3,920.05,4,2,3,423,Recent Customers
14141.0,2,6,879.0300000000001,4,3,3,433,Loyal Customers
14142.0,372,4,967.75,2,2,3,223,Others
14143.0,133,1,115.8,2,1,1,211,Others
14144.0,485,1,30.599999999999998,1,1,1,111,At Risk
14145.0,46,8,7006.05,3,3,4,334,Loyal Customers
14146.0,8,13,8208.87,4,4,4,444,Champions
14147.0,48,12,2019.3,3,4,3,343,Loyal Customers
14148.0,233,2,466.29,2,1,2,212,Others
14149.0,212,3,259.43,2,2,1,221,Others
14150.0,35,2,658.64,3,1,2,312,Others
14151.0,672,3,666.7,1,2,2,122,At Risk
14152.0,74,9,1975.44,3,4,3,343,Loyal Customers
14153.0,482,1,233.4,1,1,1,111,At Risk
14154.0,238,10,6263.6,2,4,4,244,Loyal Customers
14155.0,265,1,118.75,2,1,1,211,Others
14156.0,9,202,296564.69,4,4,4,444,Champions
14157.0,19,6,970.33,4,3,3,433,Loyal Customers
14158.0,39,1,507.66,3,1,2,312,Others
14159.0,19,25,7571.88,4,4,4,444,Champions
14160.0,609,7,8421.47,1,3,4,134,Loyal Customers
14161.0,215,7,3318.88,2,3,4,234,Loyal Customers
14162.0,173,2,289.36,2,1,1,211,Others
14163.0,86,5,2594.62,3,3,4,334,Loyal Customers
14164.0,70,2,1631.77,3,1,3,313,Others
14165.0,275,1,122.53999999999999,2,1,1,211,Others
14166.0,504,2,256.85,1,1,1,111,At Risk
14167.0,38,8,1296.49,3,3,3,333,Loyal Customers
14168.0,420,3,305.9,1,2,1,121,At Risk
14169.0,430,2,624.4300000000001,1,1,2,112,At Risk
14170.0,374,3,597.33,2,2,2,222,Others
14171.0,97,2,498.79,2,1,2,212,Others
14172.0,604,4,389.97,1,2,2,122,At Risk
14173.0,10,7,566.95,4,3,2,432,Recent Customers
14174.0,32,1,134.46,3,1,1,311,Others
14175.0,50,17,7350.44,3,4,4,344,Loyal Customers
14176.0,296,6,913.11,2,3,3,233,Loyal Customers
14177.0,84,14,2224.39,3,4,4,344,Loyal Customers
14178.0,8,7,1620.93,4,3,3,433,Loyal Customers
14179.0,40,2,719.78,3,1,2,312,Others
14180.0,10,42,6110.75,4,4,4,444,Champions
14181.0,410,2,310.55,1,1,1,111,At Risk
14182.0,443,5,660.07,1,3,2,132,At Risk
14183.0,410,2,286.29,1,1,1,111,At Risk
14184.0,66,1,452.89,3,1,2,312,Others
14185.0,330,1,197.65,2,1,1,211,Others
14186.0,426,5,1550.63,1,3,3,133,Loyal Customers
14187.0,473,1,123.5,1,1,1,111,At Risk
14188.0,8,10,2018.91,4,4,3,443,Loyal Customers
14189.0,1,25,5764.62,4,4,4,444,Champions
14190.0,665,1,79.9,1,1,1,111,At Risk
14191.0,1,17,4713.41,4,4,4,444,Champions
14192.0,387,1,293.74,1,1,1,111,At Risk
14193.0,67,3,1210.19,3,2,3,323,Others
14194.0,4,54,18442.87,4,4,4,444,Champions
14195.0,201,10,2381.24,2,4,4,244,Loyal Customers
14196.0,106,1,335.52,2,1,2,212,Others
14197.0,410,1,390.05,1,1,2,112,At Risk
14198.0,3,13,1527.58,4,4,3,443,Loyal Customers
14199.0,217,6,916.4999999999999,2,3,3,233,Loyal Customers
14200.0,616,1,379.2,1,1,2,112,At Risk
14201.0,59,12,1134.14,3,4,3,343,Loyal Customers
14202.0,380,3,847.76,2,2,3,223,Others
14203.0,396,1,339.34,1,1,2,112,At Risk
14204.0,1,4,1062.96,4,2,3,423,Recent Customers
14205.0,10,12,1908.38,4,4,3,443,Loyal Customers
14206.0,238,5,1145.21,2,3,3,233,Loyal Customers
14207.0,687,1,157.8,1,1,1,111,At Risk
14208.0,94,2,567.05,3,1,2,312,Others
14209.0,10,19,4937.37,4,4,4,444,Champions
14210.0,90,21,5814.320000000001,3,4,4,344,Loyal Customers
14211.0,52,26,4301.69,3,4,4,344,Loyal Customers
14212.0,89,2,2190.14,3,1,4,314,Others
14213.0,371,2,-1192.2,2,1,1,211,Others
14214.0,30,7,1000.23,3,3,3,333,Loyal Customers
14215.0,11,10,3404.53,4,4,4,444,Champions
14216.0,2,6,2142.39,4,3,3,433,Loyal Customers
14217.0,1,33,3206.87,4,4,4,444,Champions
14218.0,42,1,169.48000000000002,3,1,1,311,Others
14219.0,3,3,633.83,4,2,2,422,Recent Customers
14220.0,246,4,1515.0,2,2,3,223,Others
14221.0,41,19,6506.59,3,4,4,344,Loyal Customers
14222.0,176,1,683.17,2,1,2,212,Others
14223.0,91,4,975.23,3,2,3,323,Others
14224.0,109,9,1897.9,2,4,3,243,Loyal Customers
14225.0,434,5,2015.12,1,3,3,133,Loyal Customers
14226.0,28,9,2967.78,3,4,4,344,Loyal Customers
14227.0,25,22,6327.31,3,4,4,344,Loyal Customers
14228.0,437,3,745.5,1,2,2,122,At Risk
14229.0,51,11,2468.99,3,4,4,344,Loyal Customers
14230.0,435,3,979.8000000000001,1,2,3,123,At Risk
14231.0,178,6,1131.97,2,3,3,233,Loyal Customers
14232.0,31,8,2043.93,3,3,3,333,Loyal Customers
14233.0,43,10,2766.96,3,4,4,344,Loyal Customers
14234.0,21,4,775.46,4,2,2,422,Recent Customers
14235.0,9,10,4666.99,4,4,4,444,Champions
14236.0,80,7,1732.74,3,3,3,333,Loyal Customers
14237.0,372,3,627.04,2,2,2,222,Others
14238.0,325,3,434.23,2,2,2,222,Others
14239.0,42,24,4203.72,3,4,4,344,Loyal Customers
14240.0,29,3,1247.49,3,2,3,323,Others
14241.0,183,2,333.70000000000005,2,1,2,212,Others
14242.0,234,2,280.55,2,1,1,211,Others
14243.0,8,23,7365.36,4,4,4,444,Champions
14244.0,658,2,354.82,1,1,2,112,At Risk
14245.0,175,5,1677.48,2,3,3,233,Loyal Customers
14246.0,110,3,1474.06,2,2,3,223,Others
14247.0,277,6,769.71,2,3,2,232,Others
14248.0,317,3,1032.95,2,2,3,223,Others
14249.0,410,12,5625.461,1,4,4,144,Loyal Customers
14250.0,6,3,1904.05,4,2,3,423,Recent Customers
14251.0,1,5,2879.7000000000003,4,3,4,434,Loyal Customers
14252.0,380,1,350.99,2,1,2,212,Others
14253.0,492,2,363.40000000000003,1,1,2,112,At Risk
14254.0,432,1,601.03,1,1,2,112,At Risk
14255.0,545,4,-1441.6,1,2,1,121,At Risk
14256.0,253,9,2397.34,2,4,4,244,Loyal Customers
14257.0,50,10,5942.0,3,4,4,344,Loyal Customers
14258.0,8,32,31027.35,4,4,4,444,Champions
14259.0,141,1,120.0,2,1,1,211,Others
14260.0,470,3,824.28,1,2,2,122,At Risk
14261.0,50,2,1163.45,3,1,3,313,Others
14262.0,7,8,2618.23,4,3,4,434,Loyal Customers
14263.0,422,1,322.93,1,1,1,111,At Risk
14264.0,154,8,1461.3600000000001,2,3,3,233,Loyal Customers
14265.0,108,4,1373.35,2,2,3,223,Others
14266.0,427,1,40.56,1,1,1,111,At Risk
14267.0,150,9,1259.19,2,4,3,243,Loyal Customers
14268.0,470,1,354.85,1,1,2,112,At Risk
14269.0,434,2,261.68,1,1,1,111,At Risk
14270.0,331,1,492.65000000000003,2,1,2,212,Others
14271.0,225,2,219.13,2,1,1,211,Others
14272.0,73,4,920.81,3,2,3,323,Others
14273.0,50,4,559.97,3,2,2,322,Others
