CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
13692.0,24,99,3016.4500000000003,4,3,4,434,Loyal Customers
13693.0,324,112,1948.32,2,3,3,233,Loyal Customers
13694.0,3,1558,190825.52,4,4,4,444,Champions
13695.0,30,96,2770.73,3,3,4,334,Loyal Customers
13696.0,421,25,2008.7,1,2,3,123,At Risk
13697.0,38,12,151.29999999999998,3,1,1,311,Others
13698.0,596,40,465.53000000000003,1,2,2,122,At Risk
13699.0,154,40,711.4,2,2,2,222,Others
13700.0,25,247,2586.21,3,4,4,344,Loyal Customers
13701.0,436,10,159.55,1,1,1,111,At Risk
13702.0,445,5,135.18,1,1,1,111,At Risk
13703.0,317,73,99.5,2,3,1,231,Others
13704.0,4,135,2295.31,4,3,4,434,Loyal Customers
13705.0,7,84,2035.33,4,3,3,433,Loyal Customers
13706.0,302,38,631.17,2,2,2,222,Others
13707.0,266,155,3365.86,2,4,4,244,Loyal Customers
13708.0,270,51,296.88,2,2,1,221,Others
13709.0,3,418,7512.81,4,4,4,444,Champions
13710.0,31,15,509.52,3,1,2,312,Others
13711.0,218,103,1632.6100000000001,2,3,3,233,Loyal Customers
13712.0,246,33,766.42,2,2,2,222,Others
13713.0,407,82,743.26,1,3,2,132,At Risk
13714.0,464,30,161.35,1,2,1,121,At Risk
13715.0,280,540,8438.34,2,4,4,244,Loyal Customers
13716.0,268,21,138.28,2,1,1,211,Others
13717.0,31,127,1748.05,3,3,3,333,Loyal Customers
13718.0,245,12,306.55,2,1,1,211,Others
13719.0,14,251,2815.25,4,4,4,444,Champions
13720.0,116,43,799.9,2,2,2,222,Others
13721.0,35,42,741.54,3,2,2,322,Others
13722.0,119,190,5629.16,2,4,4,244,Loyal Customers
13723.0,216,59,1209.2,2,3,3,233,Loyal Customers
13724.0,636,42,213.01,1,2,1,121,At Risk
13725.0,49,118,1809.81,3,3,3,333,Loyal Customers
13726.0,38,42,1079.6599999999999,3,2,3,323,Others
13727.0,28,85,1067.3,3,3,3,333,Loyal Customers
13728.0,36,164,2855.17,3,4,4,344,Loyal Customers
13729.0,435,44,676.4300000000001,1,2,2,122,At Risk
13730.0,135,43,752.6,2,2,2,222,Others
13731.0,218,38,610.59,2,2,2,222,Others
13732.0,27,33,491.86,3,2,2,322,Others
13733.0,410,30,484.53000000000003,1,2,2,122,At Risk
13734.0,508,30,3451.2900000000004,1,2,4,124,At Risk
13735.0,24,683,9472.81,4,4,4,444,Champions
13736.0,4,568,2715.01,4,4,4,444,Champions
13737.0,199,30,339.59999999999997,2,2,2,222,Others
13738.0,395,92,440.93,1,3,2,132,At Risk
13739.0,17,6,292.2,4,1,1,411,Recent Customers
13740.0,240,95,1597.77,2,3,3,233,Loyal Customers
13741.0,71,35,666.33,3,2,2,322,Others
13742.0,16,323,3102.42,4,4,4,444,Champions
13743.0,2,42,1340.1499999999999,4,2,3,423,Recent Customers
13744.0,94,72,1156.36,3,3,3,333,Loyal Customers
13745.0,150,59,761.27,2,3,2,232,Others
13746.0,413,9,176.69,1,1,1,111,At Risk
13747.0,373,6,249.39999999999998,2,1,1,211,Others
13748.0,95,59,2268.35,3,3,4,334,Loyal Customers
13749.0,700,2,-10.25,1,1,1,111,At Risk
13750.0,53,77,3563.6,3,3,4,334,Loyal Customers
13751.0,287,9,296.25,2,1,1,211,Others
13752.0,123,95,1590.73,2,3,3,233,Loyal Customers
13753.0,287,80,2094.57,2,3,3,233,Loyal Customers
13754.0,151,21,447.05,2,1,2,212,Others
13755.0,3,343,2154.68,4,4,3,443,Loyal Customers
13756.0,1,350,9147.2,4,4,4,444,Champions
13757.0,674,8,195.55,1,1,1,111,At Risk
13758.0,11,315,9263.14,4,4,4,444,Champions
13759.0,32,25,659.4100000000001,3,2,2,322,Others
13760.0,53,120,1358.6399999999999,3,3,3,333,Loyal Customers
13761.0,49,122,1952.17,3,3,3,333,Loyal Customers
13762.0,203,42,2165.76,2,2,3,223,Others
13763.0,62,53,5181.99,3,2,4,324,Others
13764.0,70,376,2953.26,3,4,4,344,Loyal Customers
13765.0,652,17,352.821,1,1,2,112,At Risk
13766.0,494,17,190.35,1,1,1,111,At Risk
13767.0,1,841,35115.68,4,4,4,444,Champions
13768.0,563,43,758.07,1,2,2,122,At Risk
13769.0,1,297,5766.63,4,4,4,444,Champions
13770.0,421,48,785.37,1,2,2,122,At Risk
13771.0,63,217,5726.07,3,4,4,344,Loyal Customers
13772.0,33,577,3094.72,3,4,4,344,Loyal Customers
13773.0,396,19,301.54,1,1,1,111,At Risk
13774.0,81,22,345.0,3,2,2,322,Others
13775.0,590,63,1049.66,1,3,3,133,Loyal Customers
13776.0,427,8,-340.17,1,1,1,111,At Risk
13777.0,0,434,56016.57,4,4,4,444,Champions
13778.0,102,45,1116.54,2,2,3,223,Others
13779.0,515,27,161.13,1,2,1,121,At Risk
13780.0,6,100,735.82,4,3,2,432,Recent Customers
13781.0,250,58,770.88,2,3,2,232,Others
13782.0,12,245,1785.77,4,4,3,443,Loyal Customers
13783.0,487,10,1542.09,1,1,3,113,At Risk
13784.0,9,45,2897.18,4,2,4,424,Recent Customers
13785.0,428,30,542.49,1,2,2,122,At Risk
13786.0,366,126,2736.41,2,3,4,234,Loyal Customers
13787.0,75,94,1173.7,3,3,3,333,Loyal Customers
13788.0,504,1,3.75,1,1,1,111,At Risk
13789.0,387,18,239.45999999999998,1,1,1,111,At Risk
13790.0,3,45,348.8,4,2,2,422,Recent Customers
13791.0,42,17,1047.68,3,1,3,313,Others
13792.0,65,23,383.95,3,2,2,322,Others
13793.0,646,7,96.0,1,1,1,111,At Risk
13794.0,546,9,126.03,1,1,1,111,At Risk
13795.0,387,29,836.3,1,2,2,122,At Risk
13796.0,498,22,289.7,1,2,1,121,At Risk
13797.0,436,80,1168.45,1,3,3,133,Loyal Customers
13798.0,0,914,73573.47,4,4,4,444,Champions
13799.0,116,116,2039.82,2,3,3,233,Loyal Customers
13800.0,309,73,1679.56,2,3,3,233,Loyal Customers
13801.0,66,23,324.8,3,2,1,321,Others
13802.0,137,457,25491.56,2,4,4,244,Loyal Customers
13803.0,254,79,1319.1100000000001,2,3,3,233,Loyal Customers
13804.0,30,169,3208.52,3,4,4,344,Loyal Customers
13805.0,51,13,924.6,3,1,3,313,Others
13806.0,63,10,256.38,3,1,1,311,Others
13807.0,366,34,509.9,2,2,2,222,Others
13808.0,5,76,1747.66,4,3,3,433,Loyal Customers
13809.0,304,25,679.7,2,2,2,222,Others
13810.0,28,36,899.51,3,2,3,323,Others
13811.0,183,14,591.75,2,1,2,212,Others
13812.0,41,36,539.0,3,2,2,322,Others
13813.0,39,153,2686.42,3,4,4,344,Loyal Customers
13814.0,55,81,2239.07,3,3,4,334,Loyal Customers
13815.0,21,361,7285.79,4,4,4,444,Champions
13816.0,23,33,555.04,4,2,2,422,Recent Customers
13817.0,28,24,382.98,3,2,2,322,Others
13818.0,429,5,61.28,1,1,1,111,At Risk
13819.0,301,104,2631.1,2,3,4,234,Loyal Customers
13820.0,417,93,640.4,1,3,2,132,At Risk
13821.0,144,210,1387.03,2,4,3,243,Loyal Customers
13822.0,5,96,632.0,4,3,2,432,Recent Customers
13823.0,18,166,3358.55,4,4,4,444,Champions
13824.0,32,104,3273.36,3,3,4,334,Loyal Customers
13825.0,621,40,255.59,1,2,1,121,At Risk
13826.0,157,12,174.65,2,1,1,211,Others
13827.0,57,93,412.05,3,3,2,332,Others
13828.0,21,15,209.49,4,1,1,411,Recent Customers
13829.0,358,2,0.0,2,1,1,211,Others
13830.0,573,13,135.95000000000002,1,1,1,111,At Risk
13831.0,15,191,7009.18,4,4,4,444,Champions
13832.0,17,58,602.4399999999999,4,3,2,432,Recent Customers
13833.0,158,45,701.36,2,2,2,222,Others
13834.0,576,21,247.89,1,1,1,111,At Risk
13835.0,24,73,1044.82,4,3,3,433,Loyal Customers
13836.0,398,33,602.52,1,2,2,122,At Risk
13837.0,211,19,271.24,2,1,1,211,Others
13838.0,5,472,1966.09,4,4,3,443,Loyal Customers
13839.0,485,7,139.95000000000002,1,1,1,111,At Risk
13840.0,415,40,651.4,1,2,2,122,At Risk
13841.0,252,1,85.0,2,1,1,211,Others
13842.0,58,358,5604.96,3,4,4,344,Loyal Customers
13843.0,380,18,319.75,2,1,1,211,Others
13844.0,10,20,361.62,4,1,2,412,Recent Customers
13845.0,64,9,312.98,3,1,1,311,Others
13846.0,24,84,1290.34,4,3,3,433,Loyal Customers
13847.0,719,19,310.72,1,1,1,111,At Risk
13848.0,91,11,3335.0,3,1,4,314,Others
13849.0,51,221,3443.8,3,4,4,344,Loyal Customers
13850.0,87,94,1586.81,3,3,3,333,Loyal Customers
13851.0,95,141,4516.76,3,3,4,334,Loyal Customers
13852.0,606,13,170.45000000000002,1,1,1,111,At Risk
13853.0,8,24,1056.94,4,2,3,423,Recent Customers
13854.0,8,187,12158.21,4,4,4,444,Champions
13855.0,500,77,1253.94,1,3,3,133,Loyal Customers
13856.0,168,62,1058.88,2,3,3,233,Loyal Customers
13857.0,392,129,997.11,1,3,3,133,Loyal Customers
13858.0,56,11,216.17,3,1,1,311,Others
13859.0,325,36,515.86,2,2,2,222,Others
13860.0,0,77,1240.0,4,3,3,433,Loyal Customers
13861.0,428,23,251.31,1,2,1,121,At Risk
13862.0,17,163,2534.04,4,4,4,444,Champions
13863.0,244,74,1217.63,2,3,3,233,Loyal Customers
13864.0,386,1,662.4000000000001,1,1,2,112,At Risk
13865.0,57,30,501.56,3,2,2,322,Others
13866.0,73,7,145.67000000000002,3,1,1,311,Others
13867.0,30,61,1015.29,3,3,3,333,Loyal Customers
13868.0,6,33,3192.54,4,2,4,424,Recent Customers
13869.0,122,860,8111.57,2,4,4,244,Loyal Customers
13870.0,1,245,5689.84,4,4,4,444,Champions
13871.0,22,409,7804.95,4,4,4,444,Champions
13872.0,512,61,891.32,1,3,3,133,Loyal Customers
13873.0,119,61,1031.02,2,3,3,233,Loyal Customers
13874.0,357,73,1989.2,2,3,3,233,Loyal Customers
13875.0,53,270,4814.37,3,4,4,344,Loyal Customers
13876.0,63,7,122.7,3,1,1,311,Others
13877.0,85,25,446.33,3,2,2,322,Others
13878.0,54,107,2473.06,3,3,4,334,Loyal Customers
13879.0,645,25,395.5,1,2,2,122,At Risk
13880.0,20,229,4391.66,4,4,4,444,Champions
13881.0,3,467,44392.5,4,4,4,444,Champions
13882.0,2,66,1131.28,4,3,3,433,Loyal Customers
13883.0,0,336,6342.74,4,4,4,444,Champions
13884.0,6,194,1852.38,4,4,3,443,Loyal Customers
13885.0,188,28,506.8,2,2,2,222,Others
13886.0,70,16,243.56,3,1,1,311,Others
13887.0,203,19,349.55,2,1,2,212,Others
13888.0,119,184,2169.05,2,4,3,243,Loyal Customers
13889.0,92,90,1855.73,3,3,3,333,Loyal Customers
13890.0,0,183,2858.73,4,4,4,444,Champions
13891.0,377,100,863.5600000000001,2,3,3,233,Loyal Customers
13892.0,26,36,1267.6499999999999,3,2,3,323,Others
13893.0,297,21,821.1,2,1,2,212,Others
13894.0,21,30,535.97,4,2,2,422,Recent Customers
13895.0,20,188,3923.62,4,4,4,444,Champions
13896.0,625,21,388.55,1,1,2,112,At Risk
13897.0,49,59,1160.72,3,3,3,333,Loyal Customers
13898.0,325,46,686.4,2,2,2,222,Others
13899.0,15,19,388.52,4,1,2,412,Recent Customers
13900.0,182,96,1608.09,2,3,3,233,Loyal Customers
13901.0,71,318,5599.34,3,4,4,344,Loyal Customers
13902.0,631,67,30411.26,1,3,4,134,Loyal Customers
13903.0,399,10,165.45000000000002,1,1,1,111,At Risk
13904.0,36,26,332.64,3,2,2,322,Others
13905.0,570,15,244.45,1,1,1,111,At Risk
13906.0,408,1,42.0,1,1,1,111,At Risk
13907.0,691,4,136.8,1,1,1,111,At Risk
13908.0,79,126,2347.05,3,3,4,334,Loyal Customers
13909.0,422,39,286.6,1,2,1,121,At Risk
13910.0,442,1,-127.66,1,1,1,111,At Risk
13911.0,56,242,4200.04,3,4,4,344,Loyal Customers
13912.0,423,7,124.95,1,1,1,111,At Risk
13913.0,506,3,42.22,1,1,1,111,At Risk
13914.0,3,34,613.95,4,2,2,422,Recent Customers
13915.0,393,4,31.200000000000003,1,1,1,111,At Risk
13916.0,463,75,1260.51,1,3,3,133,Loyal Customers
13917.0,49,18,272.04,3,1,1,311,Others
13918.0,49,30,1212.8400000000001,3,2,3,323,Others
13919.0,52,82,1326.03,3,3,3,333,Loyal Customers
13920.0,431,88,1734.88,1,3,3,133,Loyal Customers
13921.0,398,45,720.75,1,2,2,122,At Risk
13922.0,351,33,824.7,2,2,2,222,Others
13923.0,53,20,351.13,3,1,2,312,Others
13924.0,1,137,1682.08,4,3,3,433,Loyal Customers
13925.0,35,45,616.65,3,2,2,322,Others
13926.0,22,11,223.85000000000002,4,1,1,411,Recent Customers
13927.0,74,44,689.96,3,2,2,322,Others
13928.0,10,27,464.57,4,2,2,422,Recent Customers
13929.0,168,60,3318.1,2,3,4,234,Loyal Customers
13930.0,57,17,337.34,3,1,2,312,Others
13931.0,85,272,5250.78,3,4,4,344,Loyal Customers
13932.0,294,16,307.4,2,1,1,211,Others
13933.0,108,23,608.7900000000001,2,2,2,222,Others
13934.0,263,31,922.1,2,2,3,223,Others
13935.0,596,80,6116.92,1,3,4,134,Loyal Customers
13936.0,170,60,924.36,2,3,3,233,Loyal Customers
13937.0,168,55,867.38,2,3,3,233,Loyal Customers
13938.0,34,7,71.66,3,1,1,311,Others
13939.0,22,113,1533.66,4,3,3,433,Loyal Customers
13940.0,16,49,839.14,4,2,2,422,Recent Customers
13941.0,21,108,10846.15,4,3,4,434,Loyal Customers
13942.0,534,1,320.0,1,1,1,111,At Risk
13943.0,577,15,246.54,1,1,1,111,At Risk
13944.0,652,35,200.43,1,2,1,121,At Risk
13945.0,394,51,854.15,1,2,3,123,At Risk
13946.0,78,57,1745.43,3,3,3,333,Loyal Customers
13947.0,64,5,90.6,3,1,1,311,Others
13948.0,360,25,536.86,2,2,2,222,Others
13949.0,2,160,2427.32,4,4,4,444,Champions
13950.0,10,36,728.56,4,2,2,422,Recent Customers
13951.0,175,39,674.45,2,2,2,222,Others
13952.0,210,413,12790.891,2,4,4,244,Loyal Customers
13953.0,6,25,6640.68,4,2,4,424,Recent Customers
13954.0,1,30,378.59,4,2,2,422,Recent Customers
13955.0,153,87,545.17,2,3,2,232,Others
13956.0,4,152,1026.42,4,4,3,443,Loyal Customers
13957.0,417,27,458.25,1,2,2,122,At Risk
13958.0,371,250,4402.33,2,4,4,244,Loyal Customers
13959.0,78,163,1076.18,3,4,3,343,Loyal Customers
13960.0,20,12,230.22,4,1,1,411,Recent Customers
13961.0,384,21,498.7,1,1,2,112,At Risk
13962.0,21,23,362.8,4,2,2,422,Recent Customers
13963.0,307,176,2899.62,2,4,4,244,Loyal Customers
13964.0,386,25,421.9,1,2,2,122,At Risk
13965.0,454,28,777.6600000000001,1,2,2,122,At Risk
13966.0,434,22,390.86,1,2,2,122,At Risk
13967.0,145,6,166.3,2,1,1,211,Others
13968.0,422,8,123.66,1,1,1,111,At Risk
13969.0,6,1115,13212.77,4,4,4,444,Champions
13970.0,385,13,846.55,1,1,3,113,At Risk
13971.0,8,265,4593.83,4,4,4,444,Champions
13972.0,70,15,190.25,3,1,1,311,Others
13973.0,286,11,264.7,2,1,1,211,Others
13974.0,48,45,663.52,3,2,2,322,Others
13975.0,30,755,5327.29,3,4,4,344,Loyal Customers
13976.0,206,56,1192.36,2,3,3,233,Loyal Customers
13977.0,410,13,519.8100000000001,1,1,2,112,At Risk
13978.0,14,15,196.79000000000002,4,1,1,411,Recent Customers
13979.0,72,412,3326.83,3,4,4,344,Loyal Customers
13980.0,59,69,753.12,3,3,2,332,Others
13981.0,400,23,327.39,1,2,2,122,At Risk
13982.0,38,265,4418.79,3,4,4,344,Loyal Customers
13983.0,29,359,6993.41,3,4,4,344,Loyal Customers
13984.0,26,94,1616.1200000000001,3,3,3,333,Loyal Customers
13985.0,3,485,9982.31,4,4,4,444,Champions
13986.0,16,13,320.46,4,1,1,411,Recent Customers
13987.0,379,46,682.54,2,2,2,222,Others
13988.0,19,300,4708.64,4,4,4,444,Champions
13989.0,65,86,2026.06,3,3,3,333,Loyal Customers
13990.0,212,16,311.3,2,1,1,211,Others
13991.0,11,86,850.63,4,3,3,433,Loyal Customers
13992.0,29,11,219.5,3,1,1,311,Others
13993.0,31,267,6690.36,3,4,4,344,Loyal Customers
13994.0,3,155,2313.14,4,4,4,444,Champions
13995.0,14,238,3836.26,4,4,4,444,Champions
13996.0,385,33,895.76,1,2,3,123,At Risk
13997.0,518,46,382.31,1,2,2,122,At Risk
13998.0,446,31,566.7,1,2,2,122,At Risk
13999.0,9,475,9438.01,4,4,4,444,Champions
14000.0,205,52,1877.5900000000001,2,2,3,223,Others
14001.0,45,113,4517.34,3,3,4,334,Loyal Customers
14002.0,133,47,529.73,2,2,2,222,Others
14003.0,732,16,209.41,1,1,1,111,At Risk
14004.0,42,241,6258.45,3,4,4,344,Loyal Customers
14005.0,9,84,2874.72,4,3,4,434,Loyal Customers
14006.0,115,77,2196.67,2,3,4,234,Loyal Customers
14007.0,512,5,79.48,1,1,1,111,At Risk
14008.0,374,33,493.74,2,2,2,222,Others
14009.0,197,76,1090.23,2,3,3,233,Loyal Customers
14010.0,564,28,288.09999999999997,1,2,1,121,At Risk
14011.0,479,33,451.91999999999996,1,2,2,122,At Risk
14012.0,277,11,328.8,2,1,2,212,Others
14013.0,109,72,1006.22,2,3,3,233,Loyal Customers
14014.0,76,76,1948.21,3,3,3,333,Loyal Customers
14015.0,52,20,917.34,3,1,3,313,Others
14016.0,153,450,11379.71,2,4,4,244,Loyal Customers
14017.0,570,14,229.75,1,1,1,111,At Risk
14018.0,644,13,367.15000000000003,1,1,2,112,At Risk
14019.0,46,68,1398.96,3,3,3,333,Loyal Customers
14020.0,16,76,1213.26,4,3,3,433,Loyal Customers
14021.0,154,90,1716.58,2,3,3,233,Loyal Customers
14022.0,224,47,792.15,2,2,2,222,Others
14023.0,6,31,584.07,4,2,2,422,Recent Customers
14024.0,121,34,645.74,2,2,2,222,Others
14025.0,464,102,3969.1,1,3,4,134,Loyal Customers
14026.0,470,50,713.11,1,2,2,122,At Risk
14027.0,60,6,104.82,3,1,1,311,Others
14028.0,498,13,3175.5,1,1,4,114,At Risk
14029.0,62,15,467.66,3,1,2,312,Others
14030.0,17,870,8145.59,4,4,4,444,Champions
14031.0,6,805,38025.97,4,4,4,444,Champions
14032.0,1,255,4786.07,4,4,4,444,Champions
14033.0,554,1,109.44,1,1,1,111,At Risk
14034.0,21,92,512.02,4,3,2,432,Recent Customers
14035.0,28,154,2852.47,3,4,4,344,Loyal Customers
14036.0,284,38,626.65,2,2,2,222,Others
14037.0,175,115,755.95,2,3,2,232,Others
14038.0,77,168,3000.93,3,4,4,344,Loyal Customers
14039.0,32,10,267.28000000000003,3,1,1,311,Others
14040.0,40,808,12457.84,3,4,4,344,Loyal Customers
14041.0,265,21,141.41,2,1,1,211,Others
14042.0,724,21,431.98,1,1,2,112,At Risk
14043.0,490,43,301.3,1,2,1,121,At Risk
14044.0,26,852,3106.15,3,4,4,344,Loyal Customers
14045.0,108,43,9660.63,2,2,4,224,Others
14046.0,283,14,154.99,2,1,1,211,Others
14047.0,8,171,4158.7300000000005,4,4,4,444,Champions
14048.0,276,144,713.89,2,3,2,232,Others
14049.0,16,1107,13064.03,4,4,4,444,Champions
14050.0,31,54,746.36,3,3,2,332,Others
14051.0,0,344,22104.5,4,4,4,444,Champions
14052.0,19,125,480.81,4,3,2,432,Recent Customers
14053.0,123,9,572.3,2,1,2,212,Others
14054.0,64,6,92.46,3,1,1,311,Others
14055.0,105,33,1520.96,2,2,3,223,Others
14056.0,0,1128,8124.4,4,4,4,444,Champions
14057.0,23,461,8338.28,4,4,4,444,Champions
14058.0,462,24,469.19,1,2,2,122,At Risk
14059.0,266,8,183.6,2,1,1,211,Others
14060.0,4,272,9503.14,4,4,4,444,Champions
14061.0,506,19,917.4300000000001,1,1,3,113,At Risk
14062.0,9,348,25434.83,4,4,4,444,Champions
14063.0,430,44,-3767.1999999999994,1,2,1,121,At Risk
14064.0,28,252,3039.75,3,4,4,344,Loyal Customers
14065.0,388,50,889.37,1,2,3,123,At Risk
14066.0,266,7,152.55,2,1,1,211,Others
14067.0,63,52,374.7,3,2,2,322,Others
14068.0,319,112,1504.97,2,3,3,233,Loyal Customers
14069.0,514,42,230.06,1,2,1,121,At Risk
14070.0,684,42,326.55,1,2,2,122,At Risk
14071.0,3,333,1307.41,4,4,3,443,Loyal Customers
14072.0,666,19,390.85,1,1,2,112,At Risk
14073.0,20,14,139.54,4,1,1,411,Recent Customers
14074.0,622,6,219.39999999999998,1,1,1,111,At Risk
14075.0,4,81,1734.87,4,3,3,433,Loyal Customers
14076.0,128,46,122.47,2,2,1,221,Others
14077.0,40,56,615.0799999999999,3,3,2,332,Others
14078.0,101,163,1692.6299999999999,2,4,3,243,Loyal Customers
14079.0,124,13,618.73,2,1,2,212,Others
14080.0,32,84,1075.73,3,3,3,333,Loyal Customers
14081.0,266,951,5250.05,2,4,4,244,Loyal Customers
14082.0,364,65,413.36,2,3,2,232,Others
14083.0,3,255,1407.26,4,4,3,443,Loyal Customers
14084.0,511,7,150.5,1,1,1,111,At Risk
14085.0,1,1069,10092.22,4,4,4,444,Champions
14086.0,462,1,39.95,1,1,1,111,At Risk
14087.0,2,223,803.47,4,4,2,442,Recent Customers
14088.0,9,686,62400.02,4,4,4,444,Champions
14089.0,56,14,161.0,3,1,1,311,Others
14090.0,324,1,76.32000000000001,2,1,1,211,Others
14091.0,653,13,9530.08,1,1,4,114,At Risk
14092.0,7,377,7209.74,4,4,4,444,Champions
14093.0,11,105,442.85,4,3,2,432,Recent Customers
14094.0,439,48,334.27,1,2,2,122,At Risk
14095.0,722,1,2.95,1,1,1,111,At Risk
14096.0,3,5128,57120.909999999996,4,4,4,444,Champions
14097.0,480,40,422.85999999999996,1,2,2,122,At Risk
14098.0,36,21,147.35,3,1,1,311,Others
14099.0,15,530,5700.51,4,4,4,444,Champions
14100.0,137,26,194.9,2,2,1,221,Others
14101.0,73,91,9942.13,3,3,4,334,Loyal Customers
14102.0,4,84,1314.73,4,3,3,433,Loyal Customers
14103.0,664,1,0.0,1,1,1,111,At Risk
14104.0,154,143,771.5799999999999,2,3,2,232,Others
14105.0,84,293,5703.9800000000005,3,4,4,344,Loyal Customers
14106.0,736,1,214.79999999999998,1,1,1,111,At Risk
14107.0,51,239,4853.7,3,4,4,344,Loyal Customers
14108.0,30,55,1041.21,3,3,3,333,Loyal Customers
14109.0,22,14,80.2,4,1,1,411,Recent Customers
14110.0,3,403,12957.6,4,4,4,444,Champions
14111.0,13,11,688.6,4,1,2,412,Recent Customers
14112.0,22,358,5524.51,4,4,4,444,Champions
14113.0,3,145,6156.75,4,4,4,444,Champions
14114.0,273,74,1364.09,2,3,3,233,Loyal Customers
14115.0,501,22,622.6700000000001,1,2,2,122,At Risk
14116.0,19,72,1382.74,4,3,3,433,Loyal Customers
14117.0,143,3,90.0,2,1,1,211,Others
14118.0,428,15,458.45,1,1,2,112,At Risk
14119.0,353,12,163.47,2,1,1,211,Others
14120.0,429,1,-23.8,1,1,1,111,At Risk
14121.0,3,161,2740.3,4,4,4,444,Champions
14122.0,394,16,309.77,1,1,1,111,At Risk
14123.0,732,24,436.18,1,2,2,122,At Risk
14124.0,83,5,419.58000000000004,3,1,2,312,Others
14125.0,10,167,2740.43,4,4,4,444,Champions
14126.0,7,44,1109.96,4,2,3,423,Recent Customers
14127.0,122,117,1900.0800000000002,2,3,3,233,Loyal Customers
14128.0,60,66,909.36,3,3,3,333,Loyal Customers
14129.0,1,109,2591.34,4,3,4,434,Loyal Customers
14130.0,318,224,1882.67,2,4,3,243,Loyal Customers
14131.0,648,52,187.87,1,2,1,121,At Risk
14132.0,1,201,3580.13,4,4,4,444,Champions
14133.0,129,38,895.8399999999999,2,2,3,223,Others
14134.0,382,180,11123.35,1,4,4,144,Loyal Customers
14135.0,1,257,9605.05,4,4,4,444,Champions
14136.0,400,108,1553.96,1,3,3,133,Loyal Customers
14137.0,681,14,294.1,1,1,1,111,At Risk
14138.0,1,47,982.3800000000001,4,2,3,423,Recent Customers
14139.0,45,69,1086.8,3,3,3,333,Loyal Customers
14140.0,3,67,920.05,4,3,3,433,Loyal Customers
14141.0,2,46,879.0300000000001,4,2,3,423,Recent Customers
14142.0,372,70,967.75,2,3,3,233,Loyal Customers
14143.0,133,7,115.8,2,1,1,211,Others
14144.0,485,1,30.599999999999998,1,1,1,111,At Risk
14145.0,46,26,7006.05,3,2,4,324,Others
14146.0,8,491,8208.87,4,4,4,444,Champions
14147.0,48,33,2019.3,3,2,3,323,Others
14148.0,233,17,466.29,2,1,2,212,Others
14149.0,212,40,259.43,2,2,1,221,Others
14150.0,35,26,658.64,3,2,2,322,Others
14151.0,672,45,666.7,1,2,2,122,At Risk
14152.0,74,135,1975.44,3,3,3,333,Loyal Customers
14153.0,482,17,233.4,1,1,1,111,At Risk
14154.0,238,294,6263.6,2,4,4,244,Loyal Customers
14155.0,265,6,118.75,2,1,1,211,Others
14156.0,9,4130,296564.69,4,4,4,444,Champions
14157.0,19,90,970.33,4,3,3,433,Loyal Customers
14158.0,39,41,507.66,3,2,2,322,Others
14159.0,19,1885,7571.88,4,4,4,444,Champions
14160.0,609,107,8421.47,1,3,4,134,Loyal Customers
14161.0,215,310,3318.88,2,4,4,244,Loyal Customers
14162.0,173,25,289.36,2,2,1,221,Others
14163.0,86,58,2594.62,3,3,4,334,Loyal Customers
14164.0,70,29,1631.77,3,2,3,323,Others
14165.0,275,25,122.53999999999999,2,2,1,221,Others
14166.0,504,53,256.85,1,2,1,121,At Risk
14167.0,38,121,1296.49,3,3,3,333,Loyal Customers
14168.0,420,17,305.9,1,1,1,111,At Risk
14169.0,430,67,624.4300000000001,1,3,2,132,At Risk
14170.0,374,165,597.33,2,4,2,242,Others
14171.0,97,64,498.79,2,3,2,232,Others
14172.0,604,55,389.97,1,3,2,132,At Risk
14173.0,10,34,566.95,4,2,2,422,Recent Customers
14174.0,32,26,134.46,3,2,1,321,Others
14175.0,50,369,7350.44,3,4,4,344,Loyal Customers
14176.0,296,47,913.11,2,2,3,223,Others
14177.0,84,211,2224.39,3,4,4,344,Loyal Customers
14178.0,8,327,1620.93,4,4,3,443,Loyal Customers
14179.0,40,165,719.78,3,4,2,342,Others
14180.0,10,312,6110.75,4,4,4,444,Champions
14181.0,410,54,310.55,1,3,1,131,At Risk
14182.0,443,52,660.07,1,2,2,122,At Risk
14183.0,410,35,286.29,1,2,1,121,At Risk
14184.0,66,24,452.89,3,2,2,322,Others
14185.0,330,3,197.65,2,1,1,211,Others
14186.0,426,104,1550.63,1,3,3,133,Loyal Customers
14187.0,473,8,123.5,1,1,1,111,At Risk
14188.0,8,71,2018.91,4,3,3,433,Loyal Customers
14189.0,1,328,5764.62,4,4,4,444,Champions
14190.0,665,1,79.9,1,1,1,111,At Risk
14191.0,1,271,4713.41,4,4,4,444,Champions
14192.0,387,14,293.74,1,1,1,111,At Risk
14193.0,67,64,1210.19,3,3,3,333,Loyal Customers
14194.0,4,986,18442.87,4,4,4,444,Champions
14195.0,201,22,2381.24,2,2,4,224,Others
14196.0,106,6,335.52,2,1,2,212,Others
14197.0,410,20,390.05,1,1,2,112,At Risk
14198.0,3,97,1527.58,4,3,3,433,Loyal Customers
14199.0,217,20,916.4999999999999,2,1,3,213,Others
14200.0,616,21,379.2,1,1,2,112,At Risk
14201.0,59,57,1134.14,3,3,3,333,Loyal Customers
